,playerID,year,tmID,lgID,GP,Min,W,L,T/OL,SHO,GA,PostGP,PostMin,PostW,PostL,PostT,PostSHO,PostGA,firstName,lastName,HOF
357,bouchda01,1978,ATF,NHL,64.0,3624.0,32.0,21.0,7.0,3.0,201.0,2.0,100.0,0.0,2.0,0.0,0.0,9.0,Dan,Bouchard,0.0
358,bouchda01,1979,ATF,NHL,53.0,3076.0,23.0,19.0,10.0,2.0,163.0,4.0,241.0,1.0,3.0,0.0,0.0,14.0,Dan,Bouchard,0.0
359,bouchda01,1980,CAL,NHL,14.0,760.0,4.0,5.0,3.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dan,Bouchard,0.0
360,bouchda01,1980,QUE,NHL,29.0,1740.0,19.0,5.0,5.0,2.0,92.0,5.0,286.0,2.0,3.0,0.0,1.0,19.0,Dan,Bouchard,0.0
361,bouchda01,1981,QUE,NHL,60.0,3572.0,27.0,22.0,11.0,1.0,230.0,11.0,667.0,4.0,7.0,0.0,0.0,38.0,Dan,Bouchard,0.0
362,bouchda01,1982,QUE,NHL,50.0,2947.0,20.0,21.0,8.0,1.0,197.0,4.0,242.0,1.0,3.0,0.0,0.0,11.0,Dan,Bouchard,0.0
363,bouchda01,1983,QUE,NHL,57.0,3373.0,29.0,18.0,8.0,1.0,180.0,9.0,543.0,5.0,4.0,0.0,0.0,25.0,Dan,Bouchard,0.0
364,bouchda01,1984,QUE,NHL,29.0,1738.0,12.0,13.0,4.0,0.0,101.0,1.0,60.0,0.0,1.0,0.0,0.0,7.0,Dan,Bouchard,0.0
365,bouchda01,1985,WIN,NHL,32.0,1696.0,11.0,14.0,2.0,2.0,107.0,1.0,40.0,0.0,1.0,0.0,0.0,5.0,Dan,Bouchard,0.0
369,boutiro01,1978,WAS,NHL,2.0,90.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rollie,Boutin,0.0
370,boutiro01,1979,WAS,NHL,18.0,927.0,7.0,7.0,1.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rollie,Boutin,0.0
371,boutiro01,1980,WAS,NHL,2.0,120.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rollie,Boutin,0.0
393,brathfr01,1993,EDM,NHL,19.0,982.0,3.0,10.0,3.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fred,Brathwaite,0.0
394,brathfr01,1994,EDM,NHL,14.0,601.0,2.0,5.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fred,Brathwaite,0.0
395,brathfr01,1995,EDM,NHL,7.0,293.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fred,Brathwaite,0.0
396,brathfr01,1998,CAL,NHL,28.0,1663.0,11.0,9.0,7.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fred,Brathwaite,0.0
397,brathfr01,1999,CAL,NHL,61.0,3448.0,25.0,25.0,7.0,5.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fred,Brathwaite,0.0
398,brathfr01,2000,CAL,NHL,49.0,2742.0,15.0,17.0,10.0,5.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fred,Brathwaite,0.0
399,brathfr01,2001,STL,NHL,25.0,1446.0,9.0,11.0,4.0,2.0,54.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Fred,Brathwaite,0.0
400,brathfr01,2002,STL,NHL,30.0,1615.0,12.0,9.0,4.0,2.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fred,Brathwaite,0.0
401,brathfr01,2003,CBS,NHL,21.0,1050.0,4.0,11.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fred,Brathwaite,0.0
412,brochma01,1998,WAS,NHL,2.0,120.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin,Brochu,0.0
413,brochma01,2001,VAN,NHL,6.0,216.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin,Brochu,0.0
414,brochma01,2003,PIT,NHL,1.0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin,Brochu,0.0
431,brodeke01,1973,BOS,NHL,5.0,300.0,2.0,2.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ken,Broderick,0.0
432,brodeke01,1974,BOS,NHL,15.0,804.0,7.0,6.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ken,Broderick,0.0
437,brodema01,1991,NJD,NHL,4.0,179.0,2.0,1.0,0.0,0.0,10.0,1.0,32.0,0.0,1.0,0.0,0.0,3.0,Martin,Brodeur,0.0
438,brodema01,1993,NJD,NHL,47.0,2625.0,27.0,11.0,8.0,3.0,105.0,17.0,1171.0,8.0,9.0,0.0,1.0,38.0,Martin,Brodeur,0.0
439,brodema01,1994,NJD,NHL,40.0,2184.0,19.0,11.0,6.0,3.0,89.0,20.0,1222.0,16.0,4.0,0.0,3.0,34.0,Martin,Brodeur,0.0
440,brodema01,1995,NJD,NHL,77.0,4433.0,34.0,30.0,12.0,6.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin,Brodeur,0.0
441,brodema01,1996,NJD,NHL,67.0,3838.0,37.0,14.0,13.0,10.0,120.0,10.0,659.0,5.0,5.0,0.0,2.0,19.0,Martin,Brodeur,0.0
442,brodema01,1997,NJD,NHL,70.0,4128.0,43.0,17.0,8.0,10.0,130.0,6.0,366.0,2.0,4.0,0.0,0.0,12.0,Martin,Brodeur,0.0
443,brodema01,1998,NJD,NHL,70.0,4239.0,39.0,21.0,10.0,4.0,162.0,7.0,425.0,3.0,4.0,0.0,0.0,20.0,Martin,Brodeur,0.0
444,brodema01,1999,NJD,NHL,72.0,4312.0,43.0,20.0,8.0,6.0,161.0,23.0,1450.0,16.0,7.0,0.0,2.0,39.0,Martin,Brodeur,0.0
445,brodema01,2000,NJD,NHL,72.0,4297.0,42.0,17.0,11.0,9.0,166.0,25.0,1505.0,15.0,10.0,0.0,4.0,52.0,Martin,Brodeur,0.0
446,brodema01,2001,NJD,NHL,73.0,4347.0,38.0,26.0,9.0,4.0,156.0,6.0,381.0,2.0,4.0,0.0,1.0,9.0,Martin,Brodeur,0.0
447,brodema01,2002,NJD,NHL,73.0,4374.0,41.0,23.0,9.0,9.0,147.0,24.0,1491.0,16.0,8.0,0.0,7.0,41.0,Martin,Brodeur,0.0
448,brodema01,2003,NJD,NHL,75.0,4555.0,38.0,26.0,11.0,11.0,154.0,5.0,298.0,1.0,4.0,0.0,0.0,13.0,Martin,Brodeur,0.0
449,brodema01,2005,NJD,NHL,73.0,4365.0,43.0,23.0,7.0,5.0,187.0,9.0,533.0,5.0,4.0,0.0,1.0,20.0,Martin,Brodeur,0.0
450,brodema01,2006,NJD,NHL,78.0,4697.0,48.0,23.0,7.0,12.0,171.0,11.0,688.0,5.0,6.0,0.0,1.0,28.0,Martin,Brodeur,0.0
451,brodema01,2007,NJD,NHL,77.0,4635.0,44.0,27.0,6.0,4.0,168.0,5.0,301.0,1.0,4.0,0.0,0.0,16.0,Martin,Brodeur,0.0
452,brodema01,2008,NJD,NHL,31.0,1814.0,19.0,9.0,3.0,5.0,73.0,7.0,427.0,3.0,4.0,0.0,1.0,17.0,Martin,Brodeur,0.0
453,brodema01,2009,NJD,NHL,77.0,4499.0,45.0,25.0,6.0,9.0,168.0,5.0,299.0,1.0,4.0,0.0,0.0,15.0,Martin,Brodeur,0.0
454,brodema01,2010,NJD,NHL,56.0,3116.0,23.0,26.0,3.0,6.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Martin,Brodeur,0.0
455,brodemi01,2009,OTT,NHL,3.0,180.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mike,Brodeur,0.0
456,brodemi01,2010,OTT,NHL,4.0,97.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mike,Brodeur,0.0
464,broderi01,1979,NYI,NHL,2.0,80.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Richard,Brodeur,0.0
465,broderi01,1980,VAN,NHL,52.0,3024.0,17.0,18.0,16.0,0.0,177.0,3.0,185.0,0.0,3.0,0.0,0.0,13.0,Richard,Brodeur,0.0
466,broderi01,1981,VAN,NHL,52.0,3010.0,20.0,18.0,12.0,2.0,168.0,17.0,1089.0,11.0,6.0,0.0,0.0,49.0,Richard,Brodeur,0.0
467,broderi01,1982,VAN,NHL,58.0,3291.0,21.0,26.0,8.0,0.0,208.0,3.0,193.0,0.0,3.0,0.0,0.0,13.0,Richard,Brodeur,0.0
468,broderi01,1983,VAN,NHL,36.0,2110.0,10.0,21.0,5.0,1.0,141.0,4.0,222.0,1.0,3.0,0.0,1.0,12.0,Richard,Brodeur,0.0
469,broderi01,1984,VAN,NHL,51.0,2930.0,16.0,27.0,6.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Richard,Brodeur,0.0
470,broderi01,1985,VAN,NHL,64.0,3541.0,19.0,32.0,8.0,2.0,240.0,2.0,120.0,0.0,2.0,0.0,0.0,12.0,Richard,Brodeur,0.0
471,broderi01,1986,VAN,NHL,53.0,2972.0,20.0,25.0,5.0,1.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Richard,Brodeur,0.0
472,broderi01,1987,VAN,NHL,11.0,670.0,3.0,6.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Richard,Brodeur,0.0
473,broderi01,1987,HAR,NHL,6.0,340.0,4.0,2.0,0.0,0.0,15.0,4.0,200.0,1.0,3.0,0.0,0.0,12.0,Richard,Brodeur,0.0
474,bromlga01,1973,BUF,NHL,12.0,598.0,3.0,5.0,3.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gary,Bromley,0.0
475,bromlga01,1974,BUF,NHL,50.0,2787.0,26.0,11.0,11.0,4.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gary,Bromley,0.0
476,bromlga01,1975,BUF,NHL,1.0,60.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gary,Bromley,0.0
479,bromlga01,1978,VAN,NHL,38.0,2144.0,11.0,19.0,6.0,2.0,136.0,3.0,180.0,1.0,2.0,0.0,0.0,14.0,Gary,Bromley,0.0
480,bromlga01,1979,VAN,NHL,15.0,860.0,8.0,2.0,4.0,1.0,43.0,4.0,180.0,1.0,3.0,0.0,0.0,11.0,Gary,Bromley,0.0
481,bromlga01,1980,VAN,NHL,20.0,978.0,6.0,6.0,4.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gary,Bromley,0.0
483,brookro01,1972,BOS,NHL,16.0,910.0,11.0,1.0,3.0,1.0,40.0,1.0,20.0,0.0,0.0,0.0,0.0,3.0,Ross,Brooks,0.0
484,brookro01,1973,BOS,NHL,21.0,1170.0,16.0,3.0,0.0,3.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ross,Brooks,0.0
485,brookro01,1974,BOS,NHL,17.0,967.0,10.0,3.0,3.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ross,Brooks,0.0
490,brownan01,1972,DET,NHL,7.0,337.0,2.0,1.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andy,Brown,0.0
491,brownan01,1972,PIT,NHL,9.0,520.0,3.0,4.0,2.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andy,Brown,0.0
492,brownan01,1973,PIT,NHL,36.0,1956.0,13.0,16.0,4.0,1.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andy,Brown,0.0
499,brunema01,1987,QUE,NHL,29.0,1550.0,10.0,12.0,1.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mario,Brunetta,0.0
500,brunema01,1988,QUE,NHL,5.0,226.0,1.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mario,Brunetta,0.0
501,brunema01,1989,QUE,NHL,6.0,191.0,1.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mario,Brunetta,0.0
502,brustba01,2006,LAK,NHL,11.0,486.0,2.0,4.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barry,Brust,0.0
503,bryzgil01,2001,ANA,NHL,1.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ilya,Bryzgalov,0.0
504,bryzgil01,2003,ANA,NHL,1.0,60.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ilya,Bryzgalov,0.0
505,bryzgil01,2005,ANA,NHL,31.0,1575.0,13.0,12.0,1.0,1.0,66.0,11.0,659.0,6.0,4.0,0.0,3.0,16.0,Ilya,Bryzgalov,0.0
506,bryzgil01,2006,AND,NHL,27.0,1509.0,10.0,8.0,6.0,1.0,62.0,5.0,267.0,3.0,1.0,0.0,0.0,10.0,Ilya,Bryzgalov,0.0
507,bryzgil01,2007,AND,NHL,9.0,447.0,2.0,3.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ilya,Bryzgalov,0.0
508,bryzgil01,2007,PHO,NHL,55.0,3167.0,26.0,22.0,5.0,3.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ilya,Bryzgalov,0.0
509,bryzgil01,2008,PHO,NHL,65.0,3760.0,26.0,31.0,6.0,3.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ilya,Bryzgalov,0.0
510,bryzgil01,2009,PHO,NHL,69.0,4084.0,42.0,20.0,6.0,8.0,156.0,7.0,419.0,3.0,4.0,0.0,0.0,24.0,Ilya,Bryzgalov,0.0
511,bryzgil01,2010,PHO,NHL,68.0,4060.0,36.0,20.0,10.0,7.0,168.0,4.0,234.0,0.0,4.0,0.0,0.0,17.0,Ilya,Bryzgalov,0.0
512,budajpe01,2005,COL,NHL,34.0,1803.0,14.0,10.0,6.0,2.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peter,Budaj,0.0
513,budajpe01,2006,COL,NHL,57.0,3199.0,31.0,16.0,6.0,3.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peter,Budaj,0.0
514,budajpe01,2007,COL,NHL,35.0,1912.0,16.0,10.0,4.0,0.0,82.0,3.0,108.0,0.0,0.0,0.0,0.0,6.0,Peter,Budaj,0.0
515,budajpe01,2008,COL,NHL,56.0,3232.0,20.0,29.0,5.0,2.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peter,Budaj,0.0
516,budajpe01,2009,COL,NHL,15.0,728.0,5.0,5.0,2.0,1.0,32.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,Peter,Budaj,0.0
517,budajpe01,2010,COL,NHL,45.0,2439.0,15.0,21.0,4.0,1.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peter,Budaj,0.0
518,bullobr01,1972,VAN,NHL,14.0,840.0,3.0,8.0,3.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bruce,Bullock,0.0
519,bullobr01,1974,VAN,NHL,1.0,60.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bruce,Bullock,0.0
520,bullobr01,1976,VAN,NHL,1.0,27.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bruce,Bullock,0.0
522,burkese01,1987,NJD,NHL,13.0,689.0,10.0,1.0,0.0,1.0,35.0,17.0,1001.0,9.0,8.0,0.0,1.0,57.0,Sean,Burke,0.0
523,burkese01,1988,NJD,NHL,62.0,3590.0,22.0,31.0,9.0,3.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Burke,0.0
524,burkese01,1989,NJD,NHL,52.0,2914.0,22.0,22.0,6.0,0.0,175.0,2.0,125.0,0.0,2.0,0.0,0.0,8.0,Sean,Burke,0.0
525,burkese01,1990,NJD,NHL,35.0,1870.0,8.0,12.0,8.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Burke,0.0
526,burkese01,1992,HAR,NHL,50.0,2656.0,16.0,27.0,3.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Burke,0.0
527,burkese01,1993,HAR,NHL,47.0,2750.0,17.0,24.0,5.0,2.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Burke,0.0
528,burkese01,1994,HAR,NHL,42.0,2418.0,17.0,19.0,4.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Burke,0.0
529,burkese01,1995,HAR,NHL,66.0,3669.0,28.0,28.0,6.0,4.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Burke,0.0
530,burkese01,1996,HAR,NHL,51.0,2985.0,22.0,22.0,6.0,4.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Burke,0.0
531,burkese01,1997,CAR,NHL,25.0,1415.0,7.0,11.0,5.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Burke,0.0
532,burkese01,1997,VAN,NHL,16.0,838.0,2.0,9.0,4.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Burke,0.0
533,burkese01,1997,PHI,NHL,11.0,632.0,7.0,3.0,0.0,1.0,27.0,5.0,283.0,1.0,4.0,0.0,0.0,17.0,Sean,Burke,0.0
534,burkese01,1998,FLO,NHL,59.0,3402.0,21.0,24.0,14.0,3.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Burke,0.0
535,burkese01,1999,FLO,NHL,7.0,418.0,2.0,5.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Burke,0.0
536,burkese01,1999,PHO,NHL,35.0,2074.0,17.0,14.0,3.0,3.0,88.0,5.0,296.0,1.0,4.0,0.0,0.0,16.0,Sean,Burke,0.0
537,burkese01,2000,PHO,NHL,62.0,3644.0,25.0,22.0,13.0,4.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Burke,0.0
538,burkese01,2001,PHO,NHL,60.0,3587.0,33.0,21.0,6.0,5.0,137.0,5.0,297.0,1.0,4.0,0.0,0.0,13.0,Sean,Burke,0.0
539,burkese01,2002,PHO,NHL,22.0,1248.0,12.0,6.0,2.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Burke,0.0
540,burkese01,2003,PHO,NHL,32.0,1795.0,10.0,15.0,5.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Burke,0.0
541,burkese01,2003,PHI,NHL,15.0,825.0,6.0,5.0,2.0,1.0,35.0,1.0,40.0,0.0,0.0,0.0,0.0,1.0,Sean,Burke,0.0
542,burkese01,2005,TBL,NHL,35.0,1713.0,14.0,10.0,4.0,2.0,80.0,3.0,109.0,0.0,1.0,0.0,0.0,7.0,Sean,Burke,0.0
543,burkese01,2006,LAK,NHL,23.0,1310.0,6.0,10.0,5.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Burke,0.0
547,caprifr01,1982,VAN,NHL,1.0,20.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frank,Caprice,0.0
548,caprifr01,1983,VAN,NHL,19.0,1098.0,8.0,8.0,2.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frank,Caprice,0.0
549,caprifr01,1984,VAN,NHL,28.0,1523.0,8.0,14.0,3.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frank,Caprice,0.0
550,caprifr01,1985,VAN,NHL,7.0,308.0,0.0,3.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frank,Caprice,0.0
551,caprifr01,1986,VAN,NHL,25.0,1390.0,8.0,11.0,2.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frank,Caprice,0.0
552,caprifr01,1987,VAN,NHL,22.0,1250.0,7.0,10.0,2.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frank,Caprice,0.0
553,careyji01,1994,WAS,NHL,28.0,1604.0,18.0,6.0,3.0,4.0,57.0,7.0,358.0,2.0,4.0,0.0,0.0,25.0,Jim,Carey,0.0
554,careyji01,1995,WAS,NHL,71.0,4069.0,35.0,24.0,9.0,9.0,153.0,3.0,97.0,0.0,1.0,0.0,0.0,10.0,Jim,Carey,0.0
555,careyji01,1996,WAS,NHL,40.0,2293.0,17.0,18.0,3.0,1.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jim,Carey,0.0
556,careyji01,1996,BOS,NHL,19.0,1004.0,5.0,13.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jim,Carey,0.0
557,careyji01,1997,BOS,NHL,10.0,496.0,3.0,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jim,Carey,0.0
558,careyji01,1998,STL,NHL,4.0,202.0,1.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jim,Carey,0.0
562,caronja01,1972,STL,NHL,30.0,1562.0,8.0,14.0,5.0,1.0,92.0,3.0,140.0,0.0,2.0,0.0,0.0,8.0,Jacques,Caron,0.0
563,caronja01,1973,VAN,NHL,10.0,465.0,2.0,5.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jacques,Caron,0.0
566,caronse01,2002,PIT,NHL,24.0,1408.0,7.0,14.0,2.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sebastien,Caron,0.0
567,caronse01,2003,PIT,NHL,40.0,2213.0,9.0,24.0,5.0,1.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sebastien,Caron,0.0
568,caronse01,2005,PIT,NHL,26.0,1312.0,8.0,9.0,5.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sebastien,Caron,0.0
569,caronse01,2006,CHI,NHL,1.0,60.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sebastien,Caron,0.0
570,caronse01,2006,AND,NHL,1.0,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sebastien,Caron,0.0
572,caseyjo01,1983,MNS,NHL,2.0,84.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jon,Casey,0.0
573,caseyjo01,1985,MNS,NHL,26.0,1402.0,11.0,11.0,1.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jon,Casey,0.0
574,caseyjo01,1987,MNS,NHL,14.0,663.0,1.0,7.0,4.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jon,Casey,0.0
575,caseyjo01,1988,MNS,NHL,55.0,2961.0,18.0,17.0,12.0,1.0,151.0,4.0,211.0,1.0,3.0,0.0,0.0,16.0,Jon,Casey,0.0
576,caseyjo01,1989,MNS,NHL,61.0,3407.0,31.0,22.0,4.0,3.0,183.0,7.0,415.0,3.0,4.0,0.0,1.0,21.0,Jon,Casey,0.0
577,caseyjo01,1990,MNS,NHL,55.0,3185.0,21.0,20.0,11.0,3.0,158.0,23.0,1205.0,14.0,7.0,0.0,1.0,61.0,Jon,Casey,0.0
578,caseyjo01,1991,MNS,NHL,52.0,2911.0,19.0,23.0,5.0,2.0,165.0,7.0,437.0,3.0,4.0,0.0,0.0,22.0,Jon,Casey,0.0
579,caseyjo01,1992,MNS,NHL,60.0,3476.0,26.0,26.0,5.0,3.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jon,Casey,0.0
580,caseyjo01,1993,BOS,NHL,57.0,3192.0,30.0,15.0,9.0,4.0,153.0,11.0,698.0,5.0,6.0,0.0,0.0,34.0,Jon,Casey,0.0
581,caseyjo01,1994,STL,NHL,19.0,872.0,7.0,5.0,4.0,0.0,40.0,2.0,30.0,0.0,1.0,0.0,0.0,2.0,Jon,Casey,0.0
582,caseyjo01,1995,STL,NHL,9.0,395.0,2.0,3.0,0.0,0.0,25.0,12.0,747.0,6.0,6.0,0.0,1.0,36.0,Jon,Casey,0.0
583,caseyjo01,1996,STL,NHL,15.0,707.0,3.0,8.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jon,Casey,0.0
584,cassifr01,2001,ATL,NHL,6.0,307.0,2.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frederic,Cassivi,0.0
585,cassifr01,2002,ATL,NHL,2.0,123.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frederic,Cassivi,0.0
586,cassifr01,2005,WAS,NHL,1.0,59.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frederic,Cassivi,0.0
587,cassifr01,2006,WAS,NHL,4.0,139.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frederic,Cassivi,0.0
589,cechmro01,2000,PHI,NHL,59.0,3431.0,35.0,15.0,6.0,10.0,115.0,6.0,347.0,2.0,4.0,0.0,0.0,18.0,Roman,Cechmanek,0.0
590,cechmro01,2001,PHI,NHL,46.0,2603.0,24.0,13.0,6.0,4.0,89.0,4.0,227.0,1.0,3.0,0.0,1.0,7.0,Roman,Cechmanek,0.0
591,cechmro01,2002,PHI,NHL,58.0,3350.0,33.0,15.0,10.0,6.0,102.0,13.0,867.0,6.0,7.0,0.0,2.0,31.0,Roman,Cechmanek,0.0
592,cechmro01,2003,LAK,NHL,49.0,2701.0,18.0,21.0,6.0,5.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roman,Cechmanek,0.0
593,centose01,2001,TOR,NHL,1.0,40.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sebastien,Centomo,0.0
594,chabofr01,1990,MTL,NHL,3.0,108.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frederic,Chabot,0.0
595,chabofr01,1992,MTL,NHL,1.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frederic,Chabot,0.0
596,chabofr01,1993,MTL,NHL,1.0,60.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frederic,Chabot,0.0
597,chabofr01,1993,PHI,NHL,4.0,70.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frederic,Chabot,0.0
